species	ERR2162200	ERR2162201	ERR2162202	ERR2162203	ERR2162204	ERR2162205	ERR2162206	ERR2162207	ERR2162208	ERR2162209	ERR2162210	ERR2162211	ERR2162212	ERR2162213	ERR2162214	ERR2162215	ERR2162216	ERR2162217	ERR2162218	ERR2162219	ERR2162220	ERR2162221	ERR2162222	ERR2162223	ERR2162224	SRR5930493	SRR5930494	SRR5930495	SRR5930496	SRR5930497	SRR5930498	SRR5930499	SRR5930500	SRR5930501	SRR5930502	SRR5930503	SRR5930504	SRR5930505	SRR5930506	SRR5930507	SRR5930508	SRR5930509	SRR5930510	SRR5930511	SRR5930512	SRR5930513	SRR5930514	SRR5930515	SRR5930516	SRR5930517	SRR5930518	SRR5930519	SRR5930520	SRR5930521	SRR5930522	SRR5930523	SRR5930524	SRR5930525	SRR5930526	SRR5930527	SRR5930528	SRR5930529	SRR5930530	SRR5930531	SRR5930532	SRR5930533	SRR5930534	SRR5930535	SRR5930536	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000943	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
s__Proteus_mirabilis	0	0	0.0146932169555715	0	0	0	0.404089878773036	0	0	0.023067042489372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038751492983877	0	0	0	0	0	0.0129593667462854	0	0	0
s__Proteus_penneri	0	0	0	0	0	0	0	0	0	0.00443095731434264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Proteus_unclassified	0	0	0	0	0	0	0	0	0	0.00391969300884157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199926939519435	0	0	0
s__Pseudoflavonifractor_capillosus	0	0.000964113680250894	0	0	0	0.00374007517551103	0	0	0.0278999972100003	0	0	0	0.00425185465900226	0.00280197174751873	0	0	0.00188293528592263	0	0	0.01928	0.0335866803907297	0.0109064514166207	0.00422000126600038	0	0.0240715261347569	0.00191213538481607	0.0633999683000159	0.0080904781472585	0.00133106471866846	0.0450908195751796	0.00280080859344093	0.00453024599235739	0.00357020100231643	0	0.00155203937974499	0.00416160971063608	0.0542301952287028	0.0041033023377214	0.019626600163344	0.0397248623231484	0.00577507629206072	0.00777127039150023	0.000560167153878717	0.00452104074357917	0	0	0.00808550344562976	0	0.00246004329676202	0.0183100018310002	0.00738100676932333	0	0.000620856347159637	0.000520013156332855	0	0	0	0.0625408630639103	0.0373112387331259	0.0299886751711987	0.173409259856431	0.0357128105981941	0.015300472784609	0.00553071788718176	0	0.000240000024000002	0	0.00521552323911022	0.000150001875023438	0.000680012852242907	0.0052565265033065	0	0.000370820328731219	0	0	0.00272660930094549	0	0.00098	0.0751322239138278	0.00797055873616741	0	0.00162999951100015	0	0	0	0	0.000292864854696792	0	0.0080500048300029	0.00131003275081877	0	0.0203999979600002	0.000390214188568105	0	0	0	0	0.04108	0.00626832935604832	0.00142091478493854	0.0156007847194714	0.00255659562103867	0	0.000520011544256283	0	0.00229006893107482	0	0.00344197707162994
s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0.0240704995519045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578769411634672	0	0	0	0.00147118400889035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316599968340003	0	0	0.00363662156053742	0	0	0	0	0	0	0	0.00118999964300011	0	0	0	0	0
s__Pseudomonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0210891991086512	0	0	0	0.0195847164332301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139840371915372	0	0	0	0	0	0	0.0138211232399835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059871199703576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00570016872499426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoramibacter_alactolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190811276946467	0	0.0154705741374229	0.0110331852805905	0.00862046809141737	0	0.0183879865154766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pyramidobacter_piscolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948273766636428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0975955090541	0	0	0	0	3.81230475037299	0	0
s__Raoultella_ornithinolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190000057000017	0	0.998713318424388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29661259242837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Roseburia_hominis	0	0.0449116289383542	0.317818492265464	0.717887325819638	0.0212900042580009	0.132132655866383	0	1.40238090825905	0.219669978033002	0.0156988216159741	0.0462078407399196	2.45293094551595	0.290976924134307	0	0.034616106281148	0	0	0	0	0.11738	0.356520912009399	0.234017562795047	0	0.256178178064238	0.646560991966891	0.00382427076963215	0.35978982010509	0	0.675430276678315	0.0680064824307414	1.79988962813564	0.00127006896474479	0	0.517777565651643	0.000120157887464128	0.597521121169669	4.40834587004513	0.369887685609378	0.00384894411805465	1.85452699410408	0.0991671679406198	0.0206358051228134	0	0.0510317475082764	0	0	0.0298008555567497	0	0.025400447047868	0.146480014648001	0.0318743476610209	0.00258510814754671	0.275069403227872	0.567714363173388	0.00184068620781827	0	0	0.362655004639064	0.139604634873878	0.410032072667885	0.00761172329415379	0.544592859458039	1.30426030164332	0.0355346123926886	0.11901499230795	0.0556500055650005	0.415834384233733	0.0439565499864357	0.00148001850023125	0	0.112910189291024	0	1.21870602146068	0.0343799931240014	0	0.515659959742416	0.0137006046962416	0	0	0.546558313737793	0.0866154216262473	0.0367099889870033	0.266004379988583	0.0209113278693197	0	0.00733020744487069	0.0744777853559688	0.000190024551172011	1.15219069131442	0.15710392759819	0	0	1.32216573677291	0.15409261685432	0.27959909403041	0.301020030102003	0	0.73201	0.0562447380078649	1.33503949842909	0.220471089695812	0	0.0769899769030069	0.253465626936918	0.07594147902669	0.115933489598037	0.159296126671057	2.11101256561769
s__Roseburia_intestinalis	0.109296629149831	0	0.33619002478904	0.0168345599394957	0.0683800136760027	1.7571353184199	0.134759959572012	1.74488751813678	0.464169953583005	3.68683717966159	1.34920070170882	1.38841920772097	1.03075961734509	0	0.212087412219515	0	0.0549444895351493	0	0.690793656911505	0.51265	2.78987490611883	0	3.2984409895323	0.507235193112356	0	0.0246348730559126	0.432029783985108	0.0342620248856707	0.737740118320645	12.3337401113661	0.232087003517916	0.0266714482596405	0.0275615517153616	0.0412775128992228	0.00940235469406801	1.81177079294271	0.00754002714409772	0.518177028872837	1.03093415481659	5.8094910817084	0.00793697660243354	0.0271943935286439	1.79401533417572	0.184752530032413	9.52410810207554	0.686136898347589	0.0256928171601502	12.5887413868727	0.0778913708881276	0.00876000087600009	3.05127619407287	0.00931443636042121	0.549968571650878	0.0150203800156144	0.00429159990844587	0.00926047321018104	0.0133738356160547	0.270643734883541	1.0173837771414	0.292109314926933	0.0940512932127833	8.74496822899962	0.344460643833894	2.36585708825006	0.0091653294499493	0.0851300085130008	3.30950580933472	0.00605641374215294	0.00740009250115627	1.38484617359268	0.243542382221766	0	0.173503825162023	3.78772924245415	0	0.128461390410355	3.3074948439287	0	0	0.0469432907246798	0	0.318379904486029	0.685445491523544	0.417656521189095	0	0.00464013131571623	0.249892569286474	0	0.276110165666099	0	0.205036320891143	0	0.78099869018104	0	0.00451822678733438	2.11369021136902	0.0151912745479346	0.07862	0.329457783502718	0.815014706468023	0	0.406853786470293	1.1087496673751	0.28887641305637	3.73175423176125	0.0760522891739041	0.326321922714409	0.365890167312104
s__Roseburia_inulinivorans	0.310384410857639	0.092896370232508	11.6691905390516	0.131061205192255	0.346490069298014	1.16166334943332	0.00760999771700069	0.11181824601717	0.00476999952300005	0	0.0966309927549839	0	0.644421096482285	0.565147694432572	0.357933139405791	0	0	0	0	0.43697	0	0.0519359602844779	0.0233100069930021	0	0	0.0740805825467086	0.0228399885800057	0	0.412750158852066	0.176410576629126	0.214281863173898	0.000440023893297406	0	1.03428907321534	0.00435572342057464	0.0647650511217739	1.11250400501442	0.0553345332323454	0.00329622368334707	2.15502377491005	0.0115201261909218	0.00370878573950661	0.361948005284777	1.72878796699	0	0	0.00100441036591674	0.0123705418297321	0.293245161114836	1.03553010355301	3.05910726223056	0.00378210374893993	1.00349411943894	2.54973450828306	0.0143653554044948	0.0134706883521748	0	0.0103301425559673	6.17353496136072	0.59230636334463	0.00165037364459314	2.03391006872241	1.03684203841899	2.11781489237303	0.005752111522923	0.188850018885002	0.667770328869458	0.00930985914083014	0.00414005175064688	0.0917417339187711	0.254505994642949	0	0.259624340967087	1.77373964525207	0	1.16983568169242	1.71605351015925	0	0	0.00961067370822695	1.92485494492634	0.645569806329058	0	0.184301703158151	0	0	0	0.0211127277644272	0.0047100028260017	0.0492012300307508	0	0	0.743097886429861	1.10322209336871	0.148660681368636	5.80841058084106	0.117129827192501	0.09648	0.325772887012262	0.210845742489014	0.385679399673804	0	0.569999829000051	0.0210504673203745	2.69240071551288	0.0191105752283144	0.136557492243884	0.466778117350606
s__Roseburia_unclassified	0	0.0266738118202747	0	0	0	0	0	0	0	0	0	0	0	0.548075680856619	0	0.0267100053420011	0	0.00484999854500044	0	0	0	0	0	0	0	0	0.136079931960034	0	0	0	0	0.0112606114512018	0.00436024548182063	0	0.000931223627846991	0	0	0	0	0	0.0551885107009061	0.00097014558853579	0	0	0	0.277747080340333	0	0	0	0	0	0	0	0	0.00478178264857139	0.00894045685734541	0.0330494785904597	0.0760610496424851	0	0	0	0	0	0	0.488716852757919	0	0	0.0292209449807346	0.00374004675058438	0	0.0356342434767007	0	0	0	0.000420000084000017	0	0	0.21716	0.324019590979893	0	0	0	0	0	0	0.0170104813966235	0.142918049092035	0.0210127148427577	0	0.157093927348184	0	0.418679958132004	0	0.872649869438027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Rothia_dentocariosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00714206191327436	0.0104405669227839	0.00795044761020045	0	0	0	0	0.00283227941847599	0	0	0.00175153960331131	0	0	0	0.00844019328042612	0	0	0	0	0.00141000014100001	0.00141019235023657	0.0009857610835003	0.00316436460810396	0.00203005136029942	0.027700326681787	0	0	0	0.00901029914193151	0	0.000990224186755881	0	0	0	0.00412943414777935	0	0	0.00398421928822623	0	0	0	0	0	0	0	0	0	0	0	0	0.0479440715850102	0	0	0	0	0	0	0.0122015764436765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104000031200009	0.00273062012383012	0	0	0	0	0	0.0115078656261555	0.036200451070224	0.00213011566528063	0.00198011148027634	0.0798621403415342	0.000620815751897994	0.00820317298731149	0	0.0172839100908411	0.00958718717656433	0	0.00117102933478528	0	0.00314093725567709	0	0.0428609815164767	0	0	0	0	0.00663000066300007	0.0263735973586797	0.00570333198310888	0.00667921263799158	0.00340008602217636	0.00487181621308424	0	0.00155044466753065	0	0.00124004116936682	0	0.0032107269085721	0	0	0.00285036997802315	0.00061549831470966	0	0.00187100959677842	0.00308326517782332	0.00352004400055001	0	0	0	0.00133294874922303	0	0	0	0.00254310564060831	0	0.00272008051438323	0.00796055803511826	0.16030705011921	0	0	0	0	0	0	0.000300038765008439	0	0	0.0168513413667728	0.00604999939500006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000760436794894988
s__Rothia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180158359197735	0	0	0	0	0	0	0	0	0.00809000080900008	0	0.00487851148466985	0	0.00104002631266571	0	0	0	0	0	0	0	0	0	0.000620080486447141	0.00248437501573717	0	0	0.000850901104269421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105999989400001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Ruminococcaceae_bacterium_D16	0	0	0	0.00832214117175547	0.0166300033260007	0.00110002211044442	0	0.744002528256319	0.315329968467003	0	0	0.00104021667713385	0	0.151376523659699	0.00673118738145409	0.00179000035800007	0	0	0.0506773389187811	0.00496	0.0244048541254856	0.00284690459772085	0.11582003474601	0	0.000590037408371691	0.0020646369799241	0.0166099916950042	0.00239014125734831	0.00466373051804138	0.00944645665312241	0.0849845350352646	0.000520028237533298	0.000520029277648332	0	0.00026034208950561	0.00231089385374263	0.00117000421201516	0.532088224603161	0.471581074892513	0.0139217040165716	0.00540475077593204	0.000404227328556579	0	0.682417092414674	0	0.000400039003802871	0.00514258107349371	0.000240010512460446	0.00102001795231596	0.184000018400002	0.570207776340692	0.000633703553678765	0.00128176794252312	0.000610015433390465	0.00340126799270768	0.00468023916022109	0.00158045327399898	0.012770176228432	0.245708157510829	0.12220685419398	0.023005208379177	0.0066305218220674	0.00459014183538271	0.00567073606154079	0.00269700170627324	0.0150200015020001	0.00120064786959043	0.00309327577905001	0.202782534781685	0.0105001984537508	0.00191237440406008	0	0	0	0	0	0.00366890734712266	0	0.00114003374499885	0.0165511602363326	0.000360105691020315	0.0175399947380016	0.185167075274084	0	0	0	0.00175718912818075	0.0801703580102549	0.00101000060600036	0.00100002500062502	0.0314825060074782	0.00093999990600001	0	0.0694685585063477	0.000991805880146571	0	0	0.00102	0.000961277345336483	0.00109070219407254	0.283224246179583	0.272165836212716	0	0.0150103332293977	0	0	0	0.212882279581392
s__Ruminococcus_albus	0	0	0	0.00114166557590869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01042	0	0	0	0	0	0	0.0024099987950006	0	0	0.000440300945696383	0.00167048226823084	0	0	0	0	0	0	0.00475382587906747	0	0	0.00357314079075507	0	0	0	0	0	0	0	0	0	0	0	0.000300414361528857	0	0	0	0	0	0	0.00187178980541194	0	0	0	0	0	0.00822000082200008	0.00631340671426302	0.00265280932507526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145083335868123
s__Ruminococcus_bromii	0	0	1.36004465294692	0.202315157583398	0.103660020732004	1.53408083502478	0	0	0	0	1.06506864885323	0	0	0.658933691638806	0.93932569705296	0.341490068298014	0	0	0	3.31926	4.89359333571447	0.272931941838541	1.45465043639513	0	3.5520051971295	16.0194479418795	8.20142589928705	0.00303017908358384	6.06922477289584	0.00225153892685651	15.0122140261894	12.3367098833467	12.1698151605935	2.78529764925167	5.43060581604228	0.0359939224492034	0.00967003481212532	7.43833637311308	0.012471382899493	0.125835402253236	6.8717202420928	0.0343492172440953	0.0105031341352259	0.0490212846997379	0.0130002977068175	0.0431342055850445	0.0702484609922168	3.29333424804006	0.374186585683908	3.47342034734203	0.00541073802466656	0.00774526565607379	0.024714088141774	0.0154703914009024	0.0863521920972138	0.0590630181202259	0.0179951610121783	10.5909361549189	0.114803811486541	0.0233323103551616	0.0177540195100171	14.2461511720972	7.94850560882331	0.0252032713846257	0.0242282518426621	20.2922620292262	0.0527384576717597	7.59922758200935	0.0222802785034813	5.85308062322378	0.0257519736504844	0	1.38764975879641	0	0	0	0	1.74259	6.28331598615319	2.29086058932731	0	0	0	0	0	0	0.835081605102157	0	0	2.00280007000175	0	3.15527968447203	0	3.25190286277462	1.60044408859652	0	0.0162513634893967	0	0.000951264039655895	0	0	0	0	0.307616829093606	0	0	3.18439335763745	0
s__Ruminococcus_callidus	0	0	0	0	0	0	0	0	0	0	0.130674649529486	0	0	0	0	0	0	0	0.0920904306951508	0.13979	0	0.0786106544201652	0	0	0	0	0	0	0	0.0527260382471419	0	0	0	0	0	0.0512198118232132	0	0	0	0	0.120515933505551	0	0	0.00640147361922715	0	0	0	0	0.025090441591772	0	0	0	0	0	0.00616229730443509	0.0138707087932193	0	0	0	0	0	0	0	0.405862680975991	0	0.0358200035820004	5.03226541041546	0.195847402399141	0	1.76412334193116	0.059243556800123	0	0.000621374604900962	0	0	0	0	0	0	0.117248219100159	0.0148943714980347	0	0	0	0	0	0	0	0	0.00428010700267507	0	0	0.0469957959924202	0	0	0	0	0	0.0626933068661638	0	0	0	0	0	0	0	0.165988889176337	1.09922139276801
s__Ruminococcus_flavefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156010936366639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Ruminococcus_gnavus	0.213879090503915	0	1.01863282322346	0.00119173862748364	0	0.0052001045221009	0.318989904303029	0.139214367387497	0	0.0917869800228987	0	0.168905182949608	0.0311435848317036	0.077454504734982	0.0189533433697704	0.336430067286013	0.0331922080634733	0.152179954346014	0.0928030650907209	0	0.00223044363523905	0	0	0.216699212391134	0.0160910201706788	0.0369171169080747	13.2504433747783	0.432785577627638	0.104853872612703	0.190930500997432	0.0376708755817804	0.373200264774377	0.389661937967108	0.0290088071421753	3.29489949794029	0.0228788495390017	0.0357601287364635	0.0315553957825258	0.0255055356961428	0.0309737911920419	15.1322012048591	0.0247892409237322	0.156656746373118	0.0122028090866517	5.80827300945191	0.474226237058113	0.260182461187072	5.6085656551757	0.0190303349338948	0.211610021161002	1.21211533253136	0.0681382202003167	0.0244837704646018	0.210755332109902	0.654443976714519	0.906886341892071	0.181862158066934	11.9374147363234	0.429904272821858	0.00553529284702032	0.628952394822187	0.267051016915031	0.0477314749025745	0.050496554452768	0.178192357547671	0.321520032152003	0.684999625798081	16.5021657935754	1.14103426292829	0.13804260900531	0.0247707553698672	0.2085268375871	0.19361832245293	0.0272599945480011	0.461020092204018	0.0233666407371468	0.0246068087280994	0.27647	0.000490014504429331	0.0162711406069565	0.0913768190964048	0.436629869011039	0.0574048963023339	0.119917614768538	6.25703845165669	0.0200805682800823	0.13237491432295	0.387920119279411	0.402970241782145	0.00545013625340634	1.98960837282648	1.05738989426101	0.210055299353815	0.143811751640776	0.0102586790027282	0.107810010781001	0.0712559783765857	0.02129	0.0195059194657861	0	0	0.206465386840309	0.510579846826046	0.00727016139758303	2.05058397633767	0	0.015585024425441	0.0229531843090671
s__Ruminococcus_lactaris	0	0.501118171012074	2.64463873478773	0	0.145020029004006	0.654623157925474	0	0	0	0	0.185734643947209	0	0.800269077371549	0	0	0	0	0	0	0	0	0	0	0	0	0.00381253987770076	0.00269999865000068	0.0143708493171946	0.0331264978856587	7.28572979631578	0.00083023969019856	0	0.000860048420726087	1.50882975035545	0.00158207885161102	0.564218239615083	0.00475001710006156	2.23155595623358	0.00997911621208426	6.39461270059455	0.000570501470792827	0.000838771706754902	0.000560167153878717	0.0159736771404777	0.918921043291891	2.90370311105333	0	0	0.000830014608257105	0	0.00453061797629196	0.00704115059643072	0.0012617403184212	0.435421016151709	0.0163160826356066	0.00982050182764339	0.00055015778525281	0.000220003036041897	0.00148004913763137	0	0	0.000750059029645633	2.01342221474644	0.00111014409670375	0.000279771961231664	2.25490022549002	0.00899485362301498	0.0043345903311607	9.00011250140627e-05	0	0	0	0	0.814889837022033	0	0	0	0	0.642709024187116	1.14130000513036	0	0	0	4.49470541379378	0	0	0	0	0	0	0	0	1.0781818139977	0.341003761492753	0.0659801366327809	0	0.00045003775816791	0.39013	0	0	1.72927698263223	0	0	0	0	0	0.145365963710145	0.917146809127163
s__Ruminococcus_obeum	0	0.304609708705103	0.620653110486877	0.0792756552534492	0.098320019664004	0.171223441591176	0.477989856603043	0.0875173354342034	0.103879989612001	0	0.110942978179642	0.00777161882820191	0.0594459303148033	0.0535877096712957	0.0174030699015306	0.00408000081600016	0.0161034756139081	0.0147599955720013	0.0358826473825792	0.26501	0.157821390674605	0.0608275249963737	0.161470048441014	0.0123528053220886	0.0780949512199074	1.19344229063965	0.102649948675026	18.9134477847641	2.1221875378115	1.11556248695984	2.41055592749627	0.0173809437852475	0.0216612195266594	1.1192355420688	0.00771013111228154	2.99793960303846	0.190830686990473	2.8188586174153	3.94311763066638	1.70602881792731	0.384257762573302	8.27139054807365	5.08157634238056	3.07348751682637	1.00899310594213	1.65343120954293	1.03459289741254	0.065272858951222	1.24568192400186	5.82140058214006	0.51203984223448	0.244348043269279	0.760629135766963	0.213995414083976	1.07747168144284	11.4419546838843	11.2103951413265	0.0644408892842721	0.316670513461047	0.150033461996361	0.0278963157258803	0.04671367636633	0.851946325141447	0.866542477213543	10.9896216912349	0.0548400054840005	4.68310700453965	0.366087686860385	8.50974637182965	0.00337006369420382	0.224729023555647	0.0103057743253545	1.03342614531867	0.169189966162007	0	0.062351139161327	0.570801568804678	0.01734	0.226306698678281	0.147050308226607	0.198868367865969	0.156719952984014	0.0194085604063166	0.380814181700538	0	0.0341909676043832	0.945570503552958	0.26297397623773	0.141170084702051	0.432810820270507	0.0822065436408738	0	0.665505295856896	0.194624301076692	0.244805742295572	0.0789900078990008	0.495111539858194	0.2293	0.30667751307938	0.181676963629184	0.18004905646754	0	0.121659963502011	0.0829418413088771	0.000974003038684427	0.00202006080383019	1.06702953519236	0.217084693447916
s__Ruminococcus_sp_5_1_39BFAA	0	0	0	0	0	0.277475577259103	0	0	0	1.49521752341365	0	0	1.35694189805593	0.441530705157219	1.47173961486806	1.08741021748204	0	1.65997950200615	1.19158493201819	0	0	0.441360431454406	1.1453803436141	0	0	1.20819975268934	2.07875896062052	0	4.36505160477866	10.1593539184032	6.93679265203864	0	0	1.62768848942188	15.9099857212377	2.14016781691158	9.66304478696123	7.68348366765573	7.86528213212611	10.2477643263535	2.26157792699783	0.117933323106382	6.60536103973426	7.51637026843579	9.96132811441382	1.05209257902645	0.227890667922849	14.7912278557801	3.34103880228292	0	5.44200228911223	2.50706202257855	1.80949583760881	6.87178385613156	3.66681698937364	0	0	2.31383193088065	1.97580559674581	2.29991918272252	4.61605507486895	6.46885909921111	2.30094109907996	1.61049904277575	12.4094867762425	3.02386030238603	5.58187197811939	2.06717914271213	6.32621907773847	0	0.195002114625519	0	0.499945980498058	2.14845957030809	0	0	2.5425125843522	0	0.632428719890109	1.09333664289867	0.946767876371715	0.194409941677018	0	1.3855279810268	0	0.521654762829788	0.863298007448905	9.26818744981852	1.73261103956662	0.200535013375334	0	0	6.73211525806515	2.32682559580372	0.74566771176959	0	0.119880057936861	0	0.259765175965823	0	0	0	1.04559968632009	0	0	0	2.81362059912898	1.08778482360268
s__Ruminococcus_sp_JC304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16555315558184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141224791354716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Ruminococcus_torques	0.0743757556055309	0.217347377791561	2.93851309655739	0.178129873672701	0.452580090516018	0.642462913504562	1.29832961050112	2.19869149713543	1.21895987810401	0.0255832648556616	0.0751730510734139	0.104001663546517	0.647312357650407	0.905937508224537	0.736229870949235	1.28133025626605	0.0267333021408317	0.352829894151032	1.3302676002378	0.12403	0.100149919819052	0.0932962714471408	0.33529010058703	0	0.130308261543782	0.866901182837564	3.995488002256	0.41094428680735	0.583266554917279	5.27228360584459	1.39840371915372	1.76464582026804	1.76679947081021	3.4568309360289	7.28663463791422	0.873777977321628	9.85889549202377	4.48898273330376	10.2440702895582	1.83045404757542	6.62504341316017	0.174221978607886	2.98471063765428	12.6648054382119	1.54370535085253	1.05964331522323	2.62603090168932	7.79526143245074	0.662361657565173	4.12374041237404	7.64345256693012	0.456246441075578	2.70595232003502	3.60224113670076	7.81086188931233	8.29494387163184	8.12114914557495	5.17265138258908	19.2042075796916	0.589793960985495	14.9745702427029	11.241764726884	2.66606238132758	0.366057514265352	2.63857412988962	4.51059045105904	5.25329467780815	3.27938286645558	12.6100376254703	0.0851316089874099	1.08056162531399	0.179560607808555	4.85098134092239	0.548899890220022	0.0432900086580017	1.94472401100267	0.793077043234605	1.57719	1.61466779416671	0.422619625635757	0.3056897199328	0.340469897859031	0.127101547209596	2.76555561278141	7.79726377815681	0.559155824109822	2.05655332984524	5.12735245393705	4.63484278090567	0.185914647866197	1.48963857523059	1.29676987032301	4.96088302869445	1.16226936508787	0.830882871532486	0.235600023560002	1.56588137744757	0.53785	0.855176358344969	0.35096595187982	2.82594214488989	3.02918029254353	3.64153890753833	0.177853948357654	1.86383170949939	1.43462318215778	2.10402019266149	1.93156949351708
